threshold,oof_acc
0.4940000000000001,0.8106522489359255
0.4945000000000001,0.8108823191073278
0.4950000000000001,0.8106522489359255
0.4955000000000001,0.8106522489359255
0.4960000000000001,0.8106522489359255
0.4965000000000001,0.8107672840216266
0.4970000000000001,0.8105372138502244
0.4975000000000001,0.8108823191073278
0.4980000000000001,0.8106522489359255
0.4985000000000001,0.8104221787645232
0.4990000000000001,0.8107672840216266
0.4995000000000001,0.8108823191073278
0.5000000000000001,0.8108823191073278
0.5005000000000002,0.8109973541930289
0.5010000000000001,0.81111238927873
0.5015000000000001,0.8108823191073278
0.5020000000000001,0.8107672840216266
0.5025000000000002,0.8107672840216266
0.5030000000000001,0.8108823191073278
0.5035000000000001,0.8107672840216266
0.5040000000000001,0.8106522489359255
0.5045000000000002,0.8105372138502244
0.5050000000000001,0.8104221787645232
0.5055000000000001,0.8104221787645232
0.5060000000000001,0.8103071436788221
0.5065000000000002,0.8103071436788221
0.5070000000000001,0.8103071436788221
0.5075000000000001,0.8103071436788221
0.5080000000000001,0.8104221787645232
0.5085000000000002,0.8104221787645232
0.5090000000000001,0.8101921085931209
0.5095000000000001,0.8101921085931209
0.5100000000000001,0.8099620384217187
0.5105000000000002,0.8100770735074198
0.5110000000000001,0.8097319682503163
0.5115000000000001,0.8097319682503163
0.5120000000000001,0.8099620384217187
0.5125000000000002,0.8099620384217187
0.5130000000000001,0.8099620384217187
0.5135000000000001,0.8098470033360174
0.5140000000000001,0.8099620384217187
0.5145000000000002,0.8103071436788221
0.5150000000000001,0.8101921085931209
0.5155000000000001,0.8100770735074198
0.5160000000000001,0.8099620384217187
0.5165000000000002,0.8103071436788221
0.5170000000000001,0.8104221787645232
0.5175000000000001,0.8104221787645232
0.5180000000000001,0.8104221787645232
0.5185000000000002,0.8107672840216266
0.5190000000000001,0.8106522489359255
0.5195000000000001,0.8104221787645232
0.5200000000000001,0.8105372138502244
0.5205000000000002,0.8104221787645232
0.5210000000000001,0.8104221787645232
0.5215000000000001,0.8101921085931209
0.5220000000000001,0.8101921085931209
0.5225000000000002,0.8100770735074198
0.5230000000000001,0.8101921085931209
0.5235000000000001,0.8101921085931209
0.5240000000000001,0.8099620384217187
0.5245000000000002,0.8097319682503163
0.5250000000000001,0.809501898078914
0.5255000000000001,0.8092718279075118
0.5260000000000001,0.8091567928218106
0.5265000000000002,0.8092718279075118
0.5270000000000001,0.8096169331646152
0.5275000000000001,0.8091567928218106
0.5280000000000001,0.8085816173933049
0.5285000000000002,0.8081214770505004
0.5290000000000001,0.8080064419647993
0.5295000000000001,0.8076613367076958
0.5300000000000001,0.8076613367076958
0.5305000000000002,0.807776371793397
0.5310000000000001,0.8074312665362936
0.5315000000000001,0.8075463016219947
0.5320000000000001,0.8075463016219947
0.5325000000000002,0.8076613367076958
0.5330000000000001,0.8075463016219947
0.5335000000000001,0.8068560911077879
0.5340000000000001,0.8066260209363856
